item_id,order_id,email,price
6280,119,kcantuafy@omniture.com,8.99
6281,119,kcantuafy@omniture.com,8.99
6798,119,kcantuafy@omniture.com,6.99
6799,119,kcantuafy@omniture.com,6.99
6800,119,kcantuafy@omniture.com,6.99
6801,119,kcantuafy@omniture.com,6.99
6802,119,kcantuafy@omniture.com,6.99
16229,120,uosgarr7@ca.gov,65.99
16230,120,uosgarr7@ca.gov,65.99
16231,120,uosgarr7@ca.gov,65.99
16232,120,uosgarr7@ca.gov,65.99
13631,120,uosgarr7@ca.gov,32.99
12636,121,htittletross2w@craigslist.org,30.49
12637,121,htittletross2w@craigslist.org,30.49
12638,121,htittletross2w@craigslist.org,30.49
6295,121,htittletross2w@craigslist.org,8.99
6296,121,htittletross2w@craigslist.org,8.99
13643,122,mzecchii5c@ucoz.com,13.19
13644,122,mzecchii5c@ucoz.com,13.19
13645,122,mzecchii5c@ucoz.com,13.19
13646,122,mzecchii5c@ucoz.com,13.19
10759,123,jhighnam9e@meetup.com,599.99
10760,123,jhighnam9e@meetup.com,599.99
12260,124,burlichpo@example.com,14.43
7068,124,burlichpo@example.com,8.99
11949,124,burlichpo@example.com,6.89
11950,124,burlichpo@example.com,6.89
11951,124,burlichpo@example.com,6.89
11952,124,burlichpo@example.com,6.89
11953,124,burlichpo@example.com,6.89
9898,125,mwoollard6g@bbc.co.uk,31.24
9899,125,mwoollard6g@bbc.co.uk,31.24
9900,125,mwoollard6g@bbc.co.uk,31.24
9901,125,mwoollard6g@bbc.co.uk,31.24
1371,125,mwoollard6g@bbc.co.uk,37.49
1372,125,mwoollard6g@bbc.co.uk,37.49
3534,126,rliebermann3d@fastcompany.com,12.69
3535,126,rliebermann3d@fastcompany.com,12.69
3536,126,rliebermann3d@fastcompany.com,12.69
3537,126,rliebermann3d@fastcompany.com,12.69
13548,127,ahusthwaite1z@hc360.com,13.99
13549,127,ahusthwaite1z@hc360.com,13.99
13550,127,ahusthwaite1z@hc360.com,13.99
13551,127,ahusthwaite1z@hc360.com,13.99
13552,127,ahusthwaite1z@hc360.com,13.99
39,128,tlongden6@washington.edu,10.99
10289,129,csilcocks48@google.com.hk,238.49
1923,130,cspoorsd2@independent.co.uk,60.99
7688,130,cspoorsd2@independent.co.uk,11.76
7689,130,cspoorsd2@independent.co.uk,11.76
2486,131,edugancn@canalblog.com,17.99
2487,131,edugancn@canalblog.com,17.99
2488,131,edugancn@canalblog.com,17.99
2489,131,edugancn@canalblog.com,17.99
17057,131,edugancn@canalblog.com,24.99
3852,132,ejerche42@tinyurl.com,420
3853,132,ejerche42@tinyurl.com,420
3854,132,ejerche42@tinyurl.com,420
3855,132,ejerche42@tinyurl.com,420
3856,132,ejerche42@tinyurl.com,420
9768,133,nlait8x@163.com,132.74
9769,133,nlait8x@163.com,132.74
9770,133,nlait8x@163.com,132.74
9771,133,nlait8x@163.com,132.74
4867,134,tpressman6l@marriott.com,10.19
4868,134,tpressman6l@marriott.com,10.19
15740,135,ccaretoy@nsw.gov.au,84.99
3827,135,ccaretoy@nsw.gov.au,420
3787,136,dbeckendt@fema.gov,420
3788,136,dbeckendt@fema.gov,420
3789,136,dbeckendt@fema.gov,420
3790,136,dbeckendt@fema.gov,420
3791,136,dbeckendt@fema.gov,420
3187,136,dbeckendt@fema.gov,11.99
3188,136,dbeckendt@fema.gov,11.99
12235,136,dbeckendt@fema.gov,14.43
12236,136,dbeckendt@fema.gov,14.43
12237,136,dbeckendt@fema.gov,14.43
1764,137,jbutterfield83@youtube.com,134.99
1765,137,jbutterfield83@youtube.com,134.99
4210,138,burlichpo@example.com,251.99
4211,138,burlichpo@example.com,251.99
4212,138,burlichpo@example.com,251.99
4568,138,burlichpo@example.com,12.29
5999,139,pspaunton1o@constantcontact.com,5.39
6974,140,gkewishke@flickr.com,12.49
11046,141,wslixbyo8@jiathis.com,23
11047,141,wslixbyo8@jiathis.com,23
11048,141,wslixbyo8@jiathis.com,23
11049,141,wslixbyo8@jiathis.com,23
11050,141,wslixbyo8@jiathis.com,23
12032,141,wslixbyo8@jiathis.com,6.89
12033,141,wslixbyo8@jiathis.com,6.89
13943,141,wslixbyo8@jiathis.com,79.95
13944,141,wslixbyo8@jiathis.com,79.95
13945,141,wslixbyo8@jiathis.com,79.95
13946,141,wslixbyo8@jiathis.com,79.95
13947,141,wslixbyo8@jiathis.com,79.95
6533,142,rvanettiom@cnet.com,11.19
6534,142,rvanettiom@cnet.com,11.19
6535,142,rvanettiom@cnet.com,11.19
4402,144,escamel1b@sun.com,183.99
4403,144,escamel1b@sun.com,183.99
4404,144,escamel1b@sun.com,183.99
4405,144,escamel1b@sun.com,183.99
4406,144,escamel1b@sun.com,183.99
7719,144,escamel1b@sun.com,11.76
7720,144,escamel1b@sun.com,11.76
12464,144,escamel1b@sun.com,15.99
12465,144,escamel1b@sun.com,15.99
6332,145,wslaterhw@cornell.edu,8.99
6333,145,wslaterhw@cornell.edu,8.99
6334,145,wslaterhw@cornell.edu,8.99
6335,145,wslaterhw@cornell.edu,8.99
6336,145,wslaterhw@cornell.edu,8.99
7918,145,wslaterhw@cornell.edu,23.99
7919,145,wslaterhw@cornell.edu,163.11
7920,145,wslaterhw@cornell.edu,163.11
7921,145,wslaterhw@cornell.edu,163.11
16031,146,tfinnan8s@upenn.edu,18.99
979,146,tfinnan8s@upenn.edu,58.95
980,146,tfinnan8s@upenn.edu,58.95
10205,147,bsandys6j@cdbaby.com,238.49
10206,147,bsandys6j@cdbaby.com,238.49
10207,147,bsandys6j@cdbaby.com,238.49
10208,147,bsandys6j@cdbaby.com,238.49
4512,148,ahirthe93@loc.gov,12.29
4513,148,ahirthe93@loc.gov,12.29
4514,148,ahirthe93@loc.gov,12.29
4515,148,ahirthe93@loc.gov,12.29
4516,148,ahirthe93@loc.gov,12.29
11736,148,ahirthe93@loc.gov,11.99
11737,148,ahirthe93@loc.gov,11.99
11738,148,ahirthe93@loc.gov,11.99
11739,148,ahirthe93@loc.gov,11.99
14116,149,cbolverbz@amazonaws.com,14.19
14117,149,cbolverbz@amazonaws.com,14.19
14118,149,cbolverbz@amazonaws.com,14.19
14119,149,cbolverbz@amazonaws.com,14.19
659,149,cbolverbz@amazonaws.com,87.49
660,149,cbolverbz@amazonaws.com,87.49
661,149,cbolverbz@amazonaws.com,87.49
662,149,cbolverbz@amazonaws.com,87.49
663,149,cbolverbz@amazonaws.com,87.49
8165,150,tdeason9v@tinyurl.com,29.74
13521,151,tdeason9v@tinyurl.com,13.99
13522,151,tdeason9v@tinyurl.com,13.99
13523,151,tdeason9v@tinyurl.com,13.99
13524,151,tdeason9v@tinyurl.com,13.99
7411,152,rstephen5@scientificamerican.com,31.24
7412,152,rstephen5@scientificamerican.com,31.24
7413,152,rstephen5@scientificamerican.com,31.24
15904,153,cohanveyqg@istockphoto.com,34.99
15905,153,cohanveyqg@istockphoto.com,34.99
2321,154,hwellum5t@biblegateway.com,57.99
2322,154,hwellum5t@biblegateway.com,57.99
2323,154,hwellum5t@biblegateway.com,57.99
2324,154,hwellum5t@biblegateway.com,57.99
3945,154,hwellum5t@biblegateway.com,49.99
3946,154,hwellum5t@biblegateway.com,49.99
3947,154,hwellum5t@biblegateway.com,49.99
9122,154,hwellum5t@biblegateway.com,29.74
9123,154,hwellum5t@biblegateway.com,29.74
9124,154,hwellum5t@biblegateway.com,29.74
9125,154,hwellum5t@biblegateway.com,29.74
6601,155,sbozwardgm@altervista.org,39.99
6602,155,sbozwardgm@altervista.org,39.99
6603,155,sbozwardgm@altervista.org,39.99
6604,155,sbozwardgm@altervista.org,39.99
6605,155,sbozwardgm@altervista.org,39.99
8269,155,sbozwardgm@altervista.org,29.74
8270,155,sbozwardgm@altervista.org,29.74
8271,155,sbozwardgm@altervista.org,29.74
3786,156,fmacanelleyfx@fotki.com,420
3787,156,fmacanelleyfx@fotki.com,420
3788,156,fmacanelleyfx@fotki.com,420
3789,156,fmacanelleyfx@fotki.com,420
3790,156,fmacanelleyfx@fotki.com,420
5028,156,fmacanelleyfx@fotki.com,26.99
5029,156,fmacanelleyfx@fotki.com,26.99
1619,157,jwilacotp5@wikia.com,15
1620,157,jwilacotp5@wikia.com,15
1621,157,jwilacotp5@wikia.com,15
1622,157,jwilacotp5@wikia.com,15
2167,157,jwilacotp5@wikia.com,106.99
2168,157,jwilacotp5@wikia.com,106.99
2169,157,jwilacotp5@wikia.com,106.99
2170,157,jwilacotp5@wikia.com,106.99
13518,158,gmurriganlj@mapquest.com,13.99
13519,158,gmurriganlj@mapquest.com,13.99
9552,159,eformav@theglobeandmail.com,399.99
9553,159,eformav@theglobeandmail.com,399.99
9554,159,eformav@theglobeandmail.com,399.99
9555,159,eformav@theglobeandmail.com,399.99
8961,159,eformav@theglobeandmail.com,8.99
8962,159,eformav@theglobeandmail.com,8.99
8963,159,eformav@theglobeandmail.com,8.99
8964,159,eformav@theglobeandmail.com,8.99
2418,160,kdivesnn@paginegialle.it,26.24
2419,160,kdivesnn@paginegialle.it,26.24
2420,160,kdivesnn@paginegialle.it,26.24
2421,160,kdivesnn@paginegialle.it,26.24
2422,160,kdivesnn@paginegialle.it,26.24
11212,161,aanthonymc@shutterfly.com,5.99
11213,161,aanthonymc@shutterfly.com,5.99
2572,161,aanthonymc@shutterfly.com,167.99
2573,161,aanthonymc@shutterfly.com,167.99
2574,161,aanthonymc@shutterfly.com,167.99
2575,161,aanthonymc@shutterfly.com,167.99
2576,161,aanthonymc@shutterfly.com,167.99
10091,162,bmaxwellp3@japanpost.jp,15.99
10092,162,bmaxwellp3@japanpost.jp,15.99
10093,162,bmaxwellp3@japanpost.jp,15.99
10094,162,bmaxwellp3@japanpost.jp,15.99
10095,162,bmaxwellp3@japanpost.jp,15.99
457,162,bmaxwellp3@japanpost.jp,26.99
458,162,bmaxwellp3@japanpost.jp,26.99
12628,162,bmaxwellp3@japanpost.jp,30.49
4155,163,hrouxfb@altervista.org,131.99
16746,163,hrouxfb@altervista.org,8.99
16747,163,hrouxfb@altervista.org,8.99
16748,163,hrouxfb@altervista.org,8.99
16749,163,hrouxfb@altervista.org,8.99
11801,163,hrouxfb@altervista.org,20.31
11802,163,hrouxfb@altervista.org,20.31
11803,163,hrouxfb@altervista.org,20.31
11804,163,hrouxfb@altervista.org,20.31
5,164,smaccarterf3@mediafire.com,87.49
6,164,smaccarterf3@mediafire.com,11.99
7,164,smaccarterf3@mediafire.com,10.69
8,164,smaccarterf3@mediafire.com,58.95
9,164,smaccarterf3@mediafire.com,12.99
9731,164,smaccarterf3@mediafire.com,16.49
9732,164,smaccarterf3@mediafire.com,16.49
9733,164,smaccarterf3@mediafire.com,16.49
9734,164,smaccarterf3@mediafire.com,16.49
4054,165,mhyamsfn@hostgator.com,17.99
4055,165,mhyamsfn@hostgator.com,17.99
4056,165,mhyamsfn@hostgator.com,17.99
4057,165,mhyamsfn@hostgator.com,17.99
4058,165,mhyamsfn@hostgator.com,17.99
15377,166,bjemmisonp@apache.org,58
15378,166,bjemmisonp@apache.org,58
15379,166,bjemmisonp@apache.org,58
4111,166,bjemmisonp@apache.org,17.99
4112,166,bjemmisonp@apache.org,17.99
4113,166,bjemmisonp@apache.org,17.99
4114,166,bjemmisonp@apache.org,17.99
4115,166,bjemmisonp@apache.org,17.99
5154,168,bmccaghanbq@independent.co.uk,24.32
5155,168,bmccaghanbq@independent.co.uk,24.32
5156,168,bmccaghanbq@independent.co.uk,24.32
5157,168,bmccaghanbq@independent.co.uk,24.32
14183,170,kburgum2t@paginegialle.it,14.19
14184,170,kburgum2t@paginegialle.it,14.19
14185,170,kburgum2t@paginegialle.it,13.99
14186,170,kburgum2t@paginegialle.it,13.99
13063,170,kburgum2t@paginegialle.it,16.99
13064,170,kburgum2t@paginegialle.it,16.99
13065,170,kburgum2t@paginegialle.it,16.99
13535,171,ghummerston6r@hibu.com,13.99
13536,171,ghummerston6r@hibu.com,13.99
13537,171,ghummerston6r@hibu.com,13.99
13538,171,ghummerston6r@hibu.com,13.99
13539,171,ghummerston6r@hibu.com,13.99
9372,172,tyoell53@soundcloud.com,269.99
9373,172,tyoell53@soundcloud.com,269.99
9374,172,tyoell53@soundcloud.com,269.99
9375,172,tyoell53@soundcloud.com,269.99
9376,172,tyoell53@soundcloud.com,269.99
7685,172,tyoell53@soundcloud.com,11.76
4025,173,smoonf4@independent.co.uk,17.99
5955,173,smoonf4@independent.co.uk,5.39
5956,173,smoonf4@independent.co.uk,5.39
5957,173,smoonf4@independent.co.uk,5.39
5958,173,smoonf4@independent.co.uk,5.39
5959,173,smoonf4@independent.co.uk,5.39
12598,174,tpettkom7@feedburner.com,30.49
12599,174,tpettkom7@feedburner.com,30.49
12600,174,tpettkom7@feedburner.com,30.49
12601,174,tpettkom7@feedburner.com,30.49
12602,174,tpettkom7@feedburner.com,30.49
9499,174,tpettkom7@feedburner.com,269.99
6518,175,acoursf7@cbslocal.com,79.99
12521,176,anorthidgeq4@yellowpages.com,239.99
12522,176,anorthidgeq4@yellowpages.com,239.99
12523,176,anorthidgeq4@yellowpages.com,239.99
12524,176,anorthidgeq4@yellowpages.com,239.99
12525,176,anorthidgeq4@yellowpages.com,239.99
9746,176,anorthidgeq4@yellowpages.com,132.74
9747,176,anorthidgeq4@yellowpages.com,132.74
9748,176,anorthidgeq4@yellowpages.com,132.74
9749,176,anorthidgeq4@yellowpages.com,132.74
9750,176,anorthidgeq4@yellowpages.com,132.74
1564,176,anorthidgeq4@yellowpages.com,15
1565,176,anorthidgeq4@yellowpages.com,15
1566,176,anorthidgeq4@yellowpages.com,15
1567,176,anorthidgeq4@yellowpages.com,15
1568,176,anorthidgeq4@yellowpages.com,15
1597,177,bculpencd@timesonline.co.uk,15
1598,177,bculpencd@timesonline.co.uk,15
4434,177,bculpencd@timesonline.co.uk,183.99
4435,177,bculpencd@timesonline.co.uk,12.29
8016,178,tmcquadeeq@senate.gov,25.29
10954,178,tmcquadeeq@senate.gov,23
10955,178,tmcquadeeq@senate.gov,23
10956,178,tmcquadeeq@senate.gov,23
10957,178,tmcquadeeq@senate.gov,23
10572,179,cmackrillou@webs.com,21.42
10573,179,cmackrillou@webs.com,21.42
10574,179,cmackrillou@webs.com,21.42
10575,179,cmackrillou@webs.com,21.42
500,180,sbozwardgm@altervista.org,26.99
501,180,sbozwardgm@altervista.org,26.99
502,180,sbozwardgm@altervista.org,26.99
10152,180,sbozwardgm@altervista.org,238.49
10153,180,sbozwardgm@altervista.org,238.49
1383,180,sbozwardgm@altervista.org,16
1384,180,sbozwardgm@altervista.org,16
1385,180,sbozwardgm@altervista.org,16
1386,180,sbozwardgm@altervista.org,16
9593,181,kbarwell5z@sakura.ne.jp,16.49
9594,181,kbarwell5z@sakura.ne.jp,16.49
8171,181,kbarwell5z@sakura.ne.jp,29.74
8172,181,kbarwell5z@sakura.ne.jp,29.74
8173,181,kbarwell5z@sakura.ne.jp,29.74
8174,181,kbarwell5z@sakura.ne.jp,29.74
13444,182,jtarbard6h@earthlink.net,233.87
13445,182,jtarbard6h@earthlink.net,233.87
13446,182,jtarbard6h@earthlink.net,233.87
13447,182,jtarbard6h@earthlink.net,233.87
4623,182,jtarbard6h@earthlink.net,499.99
13428,183,apostinql@myspace.com,233.87
13429,183,apostinql@myspace.com,233.87
13430,183,apostinql@myspace.com,233.87
12973,183,apostinql@myspace.com,16.99
12974,183,apostinql@myspace.com,16.99
7638,184,rmesiask4@icq.com,11.76
7054,184,rmesiask4@icq.com,8.99
15864,184,rmesiask4@icq.com,34.99
15865,184,rmesiask4@icq.com,34.99
15866,184,rmesiask4@icq.com,34.99
15867,184,rmesiask4@icq.com,34.99
7339,185,koffin11@arizona.edu,30
7340,185,koffin11@arizona.edu,30
7341,185,koffin11@arizona.edu,30
7342,185,koffin11@arizona.edu,30
7343,185,koffin11@arizona.edu,30
9791,185,koffin11@arizona.edu,132.74
9792,185,koffin11@arizona.edu,132.74
6327,186,mfusedaledj@live.com,8.99
6328,186,mfusedaledj@live.com,8.99
15574,187,rwrightimpd@behance.net,33.43
5000,187,rwrightimpd@behance.net,10.99
5001,187,rwrightimpd@behance.net,10.99
5002,187,rwrightimpd@behance.net,10.99
5465,187,rwrightimpd@behance.net,72.72
5466,187,rwrightimpd@behance.net,72.72
13011,188,jfluckerg0@squidoo.com,16.99
13382,189,jtuckwell1j@hatena.ne.jp,15.99
9738,189,jtuckwell1j@hatena.ne.jp,16.49
9739,189,jtuckwell1j@hatena.ne.jp,132.74
9740,189,jtuckwell1j@hatena.ne.jp,132.74
9741,189,jtuckwell1j@hatena.ne.jp,132.74
3079,190,koffin11@arizona.edu,113.99
3080,190,koffin11@arizona.edu,113.99
3081,190,koffin11@arizona.edu,113.99
3082,190,koffin11@arizona.edu,113.99
3083,190,koffin11@arizona.edu,113.99
2907,190,koffin11@arizona.edu,31.24
2908,190,koffin11@arizona.edu,31.24
11608,190,koffin11@arizona.edu,11.99
11609,190,koffin11@arizona.edu,11.99
11610,190,koffin11@arizona.edu,11.99
14504,191,psambrok2v@mayoclinic.com,179.95
14505,191,psambrok2v@mayoclinic.com,179.95
12061,191,psambrok2v@mayoclinic.com,20
12062,191,psambrok2v@mayoclinic.com,20
5499,192,avannuccininm@ycombinator.com,72.72
12554,192,avannuccininm@ycombinator.com,239.99
12555,192,avannuccininm@ycombinator.com,239.99
12556,192,avannuccininm@ycombinator.com,239.99
12557,192,avannuccininm@ycombinator.com,239.99
12558,192,avannuccininm@ycombinator.com,239.99
11905,192,avannuccininm@ycombinator.com,6.89
11906,192,avannuccininm@ycombinator.com,6.89
11907,192,avannuccininm@ycombinator.com,6.89
14047,194,vrewbottomqx@umn.edu,15.99
15266,194,vrewbottomqx@umn.edu,209.99
15267,194,vrewbottomqx@umn.edu,209.99
15268,194,vrewbottomqx@umn.edu,209.99
15269,194,vrewbottomqx@umn.edu,209.99
15270,194,vrewbottomqx@umn.edu,209.99
5734,194,vrewbottomqx@umn.edu,15.29
5735,194,vrewbottomqx@umn.edu,15.29
13848,195,psermine3@myspace.com,79.95
13849,195,psermine3@myspace.com,79.95
13850,195,psermine3@myspace.com,79.95
13851,195,psermine3@myspace.com,79.95
13852,195,psermine3@myspace.com,79.95
939,195,psermine3@myspace.com,58.95
940,195,psermine3@myspace.com,58.95
12093,196,ieronieae@tinyurl.com,20
13604,197,rgioanihe@cdc.gov,13.99
9146,197,rgioanihe@cdc.gov,29.74
9147,197,rgioanihe@cdc.gov,29.74
9148,197,rgioanihe@cdc.gov,29.74
9149,197,rgioanihe@cdc.gov,29.74
9150,197,rgioanihe@cdc.gov,29.74
13702,198,cluesleym9@hexun.com,13.19
10415,200,mcammiemileih@unc.edu,16.99
10416,200,mcammiemileih@unc.edu,16.99
10417,200,mcammiemileih@unc.edu,16.99
11572,200,mcammiemileih@unc.edu,6.99
5497,201,bkeniwellif@surveymonkey.com,72.72
5498,201,bkeniwellif@surveymonkey.com,72.72
5499,201,bkeniwellif@surveymonkey.com,72.72
5500,201,bkeniwellif@surveymonkey.com,72.72
8407,201,bkeniwellif@surveymonkey.com,15.19
8408,201,bkeniwellif@surveymonkey.com,15.19
8409,201,bkeniwellif@surveymonkey.com,15.19
8410,201,bkeniwellif@surveymonkey.com,15.19
8022,201,bkeniwellif@surveymonkey.com,25.29
8023,201,bkeniwellif@surveymonkey.com,25.29
8024,201,bkeniwellif@surveymonkey.com,25.29
8025,201,bkeniwellif@surveymonkey.com,25.29
3085,202,hgilhoolyrq@behance.net,113.99
3086,202,hgilhoolyrq@behance.net,113.99
3087,202,hgilhoolyrq@behance.net,113.99
11985,203,dmousdallra@cnn.com,6.89
11986,203,dmousdallra@cnn.com,6.89
12138,204,candrejevic64@npr.org,12.99
12139,204,candrejevic64@npr.org,12.99
12140,204,candrejevic64@npr.org,12.99
12141,204,candrejevic64@npr.org,12.99
12142,204,candrejevic64@npr.org,12.99
13776,205,kkubackieo@microsoft.com,13.19
13777,205,kkubackieo@microsoft.com,13.19
13778,205,kkubackieo@microsoft.com,13.19
13779,205,kkubackieo@microsoft.com,13.19
13642,205,kkubackieo@microsoft.com,13.19
8637,206,atame9i@umich.edu,17
6470,207,trotge3p@sun.com,79.99
6471,207,trotge3p@sun.com,79.99
6472,207,trotge3p@sun.com,79.99
6473,207,trotge3p@sun.com,79.99
240,207,trotge3p@sun.com,10.99
241,207,trotge3p@sun.com,10.99
242,207,trotge3p@sun.com,10.99
243,207,trotge3p@sun.com,10.99
244,207,trotge3p@sun.com,10.99
10378,207,trotge3p@sun.com,16.99
10379,207,trotge3p@sun.com,16.99
13388,208,cfossitt3x@weebly.com,15.99
13389,208,cfossitt3x@weebly.com,15.99
13390,208,cfossitt3x@weebly.com,233.87
13391,208,cfossitt3x@weebly.com,233.87
13392,208,cfossitt3x@weebly.com,233.87
7725,209,dtrahmelmf@fotki.com,11.76
7726,209,dtrahmelmf@fotki.com,11.76
3163,210,mfranckee0@cocolog-nifty.com,11.99
3164,210,mfranckee0@cocolog-nifty.com,11.99
3165,210,mfranckee0@cocolog-nifty.com,11.99
3166,210,mfranckee0@cocolog-nifty.com,11.99
11861,210,mfranckee0@cocolog-nifty.com,129.99
11862,210,mfranckee0@cocolog-nifty.com,129.99
11863,210,mfranckee0@cocolog-nifty.com,129.99
11864,210,mfranckee0@cocolog-nifty.com,129.99
11865,210,mfranckee0@cocolog-nifty.com,129.99
5753,210,mfranckee0@cocolog-nifty.com,15.29
5754,210,mfranckee0@cocolog-nifty.com,15.29
5755,210,mfranckee0@cocolog-nifty.com,15.29
5756,210,mfranckee0@cocolog-nifty.com,15.29
1361,211,espendered@qq.com,37.49
1362,211,espendered@qq.com,37.49
1363,211,espendered@qq.com,37.49
1364,211,espendered@qq.com,37.49
5355,211,espendered@qq.com,72.72
10094,212,fsalwayja@bloomberg.com,15.99
10095,212,fsalwayja@bloomberg.com,15.99
5645,212,fsalwayja@bloomberg.com,12.99
5646,212,fsalwayja@bloomberg.com,12.99
5647,212,fsalwayja@bloomberg.com,12.99
5648,212,fsalwayja@bloomberg.com,12.99
5841,213,sfreda37@arstechnica.com,10.39
5842,213,sfreda37@arstechnica.com,10.39
5843,213,sfreda37@arstechnica.com,10.39
5844,213,sfreda37@arstechnica.com,10.39
5845,213,sfreda37@arstechnica.com,10.39
8962,214,dcobellocz@miitbeian.gov.cn,8.99
8963,214,dcobellocz@miitbeian.gov.cn,8.99
14269,215,ipregelkw@delicious.com,13.99
14270,215,ipregelkw@delicious.com,13.99
14072,215,ipregelkw@delicious.com,14.19
14073,215,ipregelkw@delicious.com,14.19
14074,215,ipregelkw@delicious.com,14.19
14075,215,ipregelkw@delicious.com,14.19
14076,215,ipregelkw@delicious.com,14.19
17059,216,ebruntd1@etsy.com,24.99
17060,216,ebruntd1@etsy.com,24.99
17061,216,ebruntd1@etsy.com,24.99
17062,216,ebruntd1@etsy.com,24.99
3826,216,ebruntd1@etsy.com,420
3827,216,ebruntd1@etsy.com,420
3828,216,ebruntd1@etsy.com,420
8800,216,ebruntd1@etsy.com,15.99
8801,216,ebruntd1@etsy.com,15.99
8802,216,ebruntd1@etsy.com,15.99
8803,216,ebruntd1@etsy.com,15.99
2019,217,telam6n@pcworld.com,60.99
2020,217,telam6n@pcworld.com,60.99
13593,218,afurley21@pbs.org,13.99
3766,218,afurley21@pbs.org,420
15645,218,afurley21@pbs.org,84.99
15646,218,afurley21@pbs.org,84.99
10104,219,jflewettmp@nytimes.com,15.99
10105,219,jflewettmp@nytimes.com,15.99
10106,219,jflewettmp@nytimes.com,15.99
10107,219,jflewettmp@nytimes.com,15.99
16076,220,nbeldham4f@narod.ru,18.99
16077,220,nbeldham4f@narod.ru,18.99
10884,220,nbeldham4f@narod.ru,599.99
10885,220,nbeldham4f@narod.ru,599.99
5509,221,lrenac44@vimeo.com,72.72
5510,221,lrenac44@vimeo.com,72.72
5511,221,lrenac44@vimeo.com,72.72
5512,221,lrenac44@vimeo.com,72.72
14292,223,vcadle3y@com.com,13.99
14293,223,vcadle3y@com.com,13.99
14294,223,vcadle3y@com.com,13.99
14295,223,vcadle3y@com.com,13.99
14296,223,vcadle3y@com.com,13.99
11995,223,vcadle3y@com.com,6.89
11996,223,vcadle3y@com.com,6.89
11997,223,vcadle3y@com.com,6.89
11998,223,vcadle3y@com.com,6.89
13250,224,majsik3k@nba.com,15.99
16500,224,majsik3k@nba.com,15.99
16501,224,majsik3k@nba.com,15.99
16502,224,majsik3k@nba.com,15.99
16503,224,majsik3k@nba.com,15.99
16504,224,majsik3k@nba.com,15.99
14692,225,csamsino9@state.gov,23.99
14693,225,csamsino9@state.gov,23.99
14694,225,csamsino9@state.gov,23.99
14695,225,csamsino9@state.gov,23.99
11494,225,csamsino9@state.gov,23.23
16044,226,rgolbourn4c@newsvine.com,18.99
16045,226,rgolbourn4c@newsvine.com,18.99
16046,226,rgolbourn4c@newsvine.com,18.99
14483,226,rgolbourn4c@newsvine.com,179.95
14484,226,rgolbourn4c@newsvine.com,179.95
14485,226,rgolbourn4c@newsvine.com,179.95
13057,227,mhughlin2a@forbes.com,16.99
12840,227,mhughlin2a@forbes.com,9.99
12588,228,cdefilippisas@mapy.cz,239.99
12589,228,cdefilippisas@mapy.cz,239.99
12590,228,cdefilippisas@mapy.cz,239.99
10160,229,dwaytej0@state.tx.us,238.49
3882,229,dwaytej0@state.tx.us,420
3883,229,dwaytej0@state.tx.us,420
3884,229,dwaytej0@state.tx.us,420
3885,229,dwaytej0@state.tx.us,420
7739,230,gperrengz@cam.ac.uk,17
7740,230,gperrengz@cam.ac.uk,17
7741,230,gperrengz@cam.ac.uk,17
13361,230,gperrengz@cam.ac.uk,15.99
2538,231,psedworthey@cornell.edu,17.99
2539,231,psedworthey@cornell.edu,17.99
2540,231,psedworthey@cornell.edu,17.99
8080,231,psedworthey@cornell.edu,25.29
12537,232,lschoolcroft27@free.fr,239.99
12538,232,lschoolcroft27@free.fr,239.99
12539,232,lschoolcroft27@free.fr,239.99
12540,232,lschoolcroft27@free.fr,239.99
275,233,nhudeln7@cnbc.com,10.99
276,233,nhudeln7@cnbc.com,10.99
16604,233,nhudeln7@cnbc.com,497.19
16605,233,nhudeln7@cnbc.com,497.19
2811,234,jchiccoak@bandcamp.com,140
2812,234,jchiccoak@bandcamp.com,140
2813,234,jchiccoak@bandcamp.com,140
2814,234,jchiccoak@bandcamp.com,140
2815,234,jchiccoak@bandcamp.com,140
2442,234,jchiccoak@bandcamp.com,26.24
12530,234,jchiccoak@bandcamp.com,239.99
12531,234,jchiccoak@bandcamp.com,239.99
12532,234,jchiccoak@bandcamp.com,239.99
12533,234,jchiccoak@bandcamp.com,239.99
12534,234,jchiccoak@bandcamp.com,239.99
2658,235,nohernr1@posterous.com,18
2659,235,nohernr1@posterous.com,18
9119,236,jhighnam9e@meetup.com,29.74
2558,236,jhighnam9e@meetup.com,17.99
2559,236,jhighnam9e@meetup.com,17.99
2560,236,jhighnam9e@meetup.com,17.99
7338,236,jhighnam9e@meetup.com,30
7339,236,jhighnam9e@meetup.com,30
9369,237,tfinnan8s@upenn.edu,269.99
11851,237,tfinnan8s@upenn.edu,129.99
5260,238,glarcherjz@t-online.de,24.32
16037,239,wpeiserky@mysql.com,18.99
16038,239,wpeiserky@mysql.com,18.99
16039,239,wpeiserky@mysql.com,18.99
16040,239,wpeiserky@mysql.com,18.99
15857,239,wpeiserky@mysql.com,34.99
15858,239,wpeiserky@mysql.com,34.99
15859,239,wpeiserky@mysql.com,34.99
15860,239,wpeiserky@mysql.com,34.99
15861,239,wpeiserky@mysql.com,34.99
3954,240,bwhatesep@google.it,49.99
3955,240,bwhatesep@google.it,49.99
3956,240,bwhatesep@google.it,49.99
3957,240,bwhatesep@google.it,49.99
3958,240,bwhatesep@google.it,49.99
